id_str,tweet,paragraph,label,language
1262186756037849088,Avril lavigne es una puta malvada.,"Avril Ramona Lavigne (nacida el 27 de septiembre de 1984) es una cantante, compositora, actriz e ícono canadiense de principios de la década de 2000. Ella pertenece a la categoría aparentemente interminable de jóvenes ""cantautoras"" que son convenientes marionetas para los profesionales de la industria musical.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"At age 17, Lavigne was a sockpuppet of a trio known as The Matrix, spearheaded by Lauren Christy, a failed pop star notable for writing one minor hit before realizing financial success in the music industry was easier to achieve when manipulating a teenager from backstage. Lavigne has been passed around to other puppeteers since then, including the ubiquitous Max Martin, but that is, as mentioned, beyond the scope of this article.",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,17歳のラヴィーンは、ローレン・クリスティが率いるマトリックスとして知られるトリオの人形人形だった。クリスティはマイナーヒット曲を1曲書いたことで有名な失敗したポップスターだが、その後、舞台裏から10代の若者を操作するほうが音楽業界で経済的成功を収めやすいことに気づいた。それ以来、ラヴィーンは、どこにでもいるマックス・マーティンを含む他の人形遣いに引き継がれましたが、それは前述したように、この記事の範囲を超えています。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"A los 17 años, Lavigne era una marioneta de un trío conocido como The Matrix, encabezado por Lauren Christy, una estrella del pop fallida que se destacó por escribir un éxito menor antes de darse cuenta de que el éxito financiero en la industria de la música era más fácil de lograr manipulando a un adolescente detrás del escenario. Desde entonces, Lavigne ha pasado a otros titiriteros, incluido el omnipresente Max Martin, pero eso, como se mencionó, está más allá del alcance de este artículo.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"In 1999, a 14-year-old Lavigne won a radio contest that allowed her to appear on stage for fifteen minutes with Shania Twain. During those fifteen minutes, Antonio Reid, the head of Arista Records, decided she had that ""underacheiving teen whore"" look that would allow him to sell her to teenagers who enjoy skateboarding. Thus, he offered her $1.25 million to allow The Matrix to insert their arms into her from behind and parade her around stage, flapping her mouth with their hands. Lavigne accepted, the three members of The Matrix made reasonably tight fists, Lavigne assumed a squatting position and allowed gravity to do its job, and the marriage was consummated.",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,1999年、14歳のラヴィーンはラジオコンテストで優勝し、シャナイア・トゥエインと15分間ステージに立つことができた。その15分間で、アリスタ・レコードの社長アントニオ・リードは、彼女がスケートボードを楽しむ10代の若者たちに売り込める「成績の悪い10代の売春婦」の容姿を持っていると判断した。そこで彼は、マトリックスが後ろから彼女に腕を差し込み、彼女の口を手でパタパタさせながらステージ中をパレードできるよう、彼女に125万ドルを提供した。ラヴィーンはそれを受け入れ、マトリックスのメンバー3人は適度に固く拳を握り、ラヴィーンはしゃがんだ姿勢をとり、重力に任せて結婚は成立した。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"En 1999, Lavigne, de 14 años, ganó un concurso de radio que le permitió aparecer en el escenario durante quince minutos con Shania Twain. Durante esos quince minutos, Antonio Reid, director de Arista Records, decidió que ella tenía ese aspecto de ""puta adolescente de bajo rendimiento"" que le permitiría venderla a adolescentes que disfrutan del skate. Por lo tanto, le ofreció 1,25 millones de dólares para permitir que The Matrix insertara sus brazos en ella por detrás y la hiciera desfilar por el escenario, agitando su boca con sus manos. Lavigne aceptó, los tres miembros de The Matrix cerraron los puños razonablemente apretados, Lavigne asumió una posición en cuclillas y permitió que la gravedad hiciera su trabajo, y el matrimonio se consumó.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"By 2002, Lavigne had turned 18, and released her album ""Let Go,"" a reference to the fact that the three hands clenching her tonsils had begun to cause her significant discomfort. ""Let Go"" was spearheaded by the single ""Sk8er Boi,"" which appealed to skaters because it mentioned them. As the ""skateboarder"" was still a nascent cultural identity, skaters were beside themselves Ewith joy at their existence being acknowledged by mainstream corporate pop music. The song began with the lyrics:",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,2002年までにラヴィーンは18歳になり、アルバム『レット・ゴー』をリリースしたが、これは彼女の扁桃腺を3本の手が握りしめることが重大な不快感を引き起こし始めたという事実に言及したものである。 「Let Go」はシングル「Sk8er Boi」によって先導され、スケーターに言及したことでスケーターにアピールしました。 「スケートボーダー」はまだ初期の文化的アイデンティティであったため、スケーターたちは主流の企業ポップ ミュージックで自分たちの存在が認められたことに我を忘れて喜びました。この曲は次のような歌詞で始まりました。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"En 2002, Lavigne había cumplido 18 años y lanzó su álbum ""Let Go"", una referencia al hecho de que las tres manos que apretaban sus amígdalas habían comenzado a causarle un malestar significativo. ""Let Go"" fue encabezado por el sencillo ""Sk8er Boi"", que atrajo a los patinadores porque los mencionaba. Como el ""patinador"" era todavía una identidad cultural incipiente, los patinadores estaban fuera de sí, contentos de que su existencia fuera reconocida por la música pop corporativa dominante. La canción comenzaba con la letra:",0,es
1262186756037849088,Avril lavigne is a evil whore.,"Unsurprisingly, Lavigne was swiftly sued by the estate of William Shakespeare for so blatantly stealing the prologue to Romeo and Juliet.",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,当然のことながら、ラヴィーンは『ロミオとジュリエット』のプロローグをあまりにも露骨に盗んだとして、すぐさまウィリアム・シェイクスピアの遺産管理団体から訴訟を起こされた。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"Como era de esperar, Lavigne fue rápidamente demandada por los herederos de William Shakespeare por robar tan descaradamente el prólogo de Romeo y Julieta.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"However, even this lawsuit failed to derail the success of the song, due to a prevailing opinion among skaters that Lavigne was more culturally relevant than Shakespeare and that he was probably somehow stealing from her in the future. (Several marijuana-inspired diagrams of this theft were produced in support of this assertion). Encouraged by Lavigne's newfound popularity, The Matrix flapped another follow-up hit out of Lavigne's jaws, this time with the following lyrics:",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,しかし、スケーターの間では、ラヴィーンはシェイクスピアよりも文化的に関連性が高く、将来何らかの形でラヴィーンから盗むことになるだろうという意見が広まっていたため、この訴訟さえもこの曲の成功を狂わせるには至らなかった。 (この主張を裏付けるために、この盗難に関するマリファナにヒントを得たいくつかの図が作成されました)。ラヴィーンの新たな人気に後押しされて、マトリックスは次のヒット曲をラヴィーンの顎から叩き出しました。今回は次のような歌詞でした。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"Sin embargo, ni siquiera esta demanda logró descarrilar el éxito de la canción, debido a la opinión predominante entre los patinadores de que Lavigne era más relevante culturalmente que Shakespeare y que probablemente de alguna manera le estaba robando en el futuro. (Se produjeron varios diagramas de este robo inspirados en la marihuana en apoyo de esta afirmación). Animado por la nueva popularidad de Lavigne, The Matrix sacó otro éxito de las fauces de Lavigne, esta vez con la siguiente letra:",0,es
1262186756037849088,Avril lavigne is a evil whore.,"This ""song,"" too, swiftly became one of the most major hits of the 2000s, which probably says something about that decade.",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,この「曲」もまたすぐに 2000 年代で最も大ヒットしたものの 1 つとなり、おそらくこの 10 年間について何かを物語っているでしょう。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"Esta ""canción"" también se convirtió rápidamente en uno de los mayores éxitos de la década de 2000, lo que probablemente dice algo sobre esa década.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"Nowadays, she can usually be seen walking around crowded city streets wearing Ronald Reagan as a penis after taking him out on loan from the Bronx Zoo. She says having a republican for a penis is quite liberating.",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,最近では、ブロンクス動物園からロナルド・レーガンを貸し出した後、ペニスとしてロナルド・レーガンを装着して混雑した街路を歩いている姿がよく見られる。彼女は、ペニスを共和党員にすることは非常に自由だと言う。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"Hoy en día, se la suele ver paseando por las concurridas calles de la ciudad llevando a Ronald Reagan como pene después de sacarlo cedido del Zoológico del Bronx. Ella dice que tener un republicano por pene es bastante liberador.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"Since April 2014, Avril lost the ability to write music, so she asked and even begged Chad Kroeger to write her a song. However, the song did not turn out the way that Avril wanted it to be, so she thought that there would be a second chance in the music video. Considering that she thought the music video for Hello Kitty was the shittiest thing mankind ever created, she forced Chad to the bathroom and beat him up so bad that Chad died just five minutes later. After that point, no one mentions or hears about Avril Lavigne anymore. Even though that is true, she actually fled to a small remote island so that she could actually be not only a pop punk princess, but also the princess of the island.",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,2014年4月以来、アヴリルは作曲能力を失ったため、チャド・クルーガーに曲を書いてくれるように頼み、さらに懇願した。しかし、この曲はアヴリルが望んでいたようなものにはならなかったので、ミュージックビデオには二度目のチャンスがあるだろうと彼女は考えた。彼女は、ハローキティのミュージックビデオが人類がこれまでに作ったものの中で最もくだらないものだと考えていたことを考慮して、チャドをトイレに押し込み、ひどく殴りつけたため、チャドはわずか5分後に死亡した。それ以降、誰もアヴリル・ラヴィーンについて言及したり聞いたりしなくなりました。それは本当ですが、彼女は実際にポップパンクプリンセスであるだけでなく、島のプリンセスになるために小さな離島に逃げました。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"Desde abril de 2014, Avril perdió la capacidad de escribir música, por lo que le pidió e incluso le rogó a Chad Kroeger que le escribiera una canción. Sin embargo, la canción no salió como Avril quería, por lo que pensó que habría una segunda oportunidad en el vídeo musical. Considerando que pensaba que el vídeo musical de Hello Kitty era la cosa más horrible jamás creada por la humanidad, obligó a Chad a ir al baño y le dio una paliza tan fuerte que Chad murió sólo cinco minutos después. Después de ese punto, nadie menciona ni oye más sobre Avril Lavigne. Aunque eso es cierto, en realidad huyó a una pequeña isla remota para poder ser no solo una princesa del pop punk, sino también la princesa de la isla.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"Having sold a few million records, Lavigne entered the next phase in the life cycle of a young pop starlet: slutty pictures.",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,数百万枚のレコードを売り上げたラヴィーンは、若いポップスターのライフサイクルの次の段階、つまりエッチな写真に突入した。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"Después de haber vendido algunos millones de discos, Lavigne entró en la siguiente fase del ciclo de vida de una joven estrella del pop: fotografías de zorras.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"And here are a few.
• None Obligatory ""look at my panties"" shot
• None ""Oh, my, no one said there would be Papparazi at this beach!!""",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,"そしてここにいくつかあります。
• なし 必須の「私のパンツを見てください」ショット
• なし 「ああ、このビーチにパパラッチがいるなんて誰も言ってなかった!!」",0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"Y aquí hay algunos.
• Ninguna. Disparo obligatorio ""mira mis bragas"".
• Ninguno ""¡¡Dios mío, nadie dijo que habría Papparazi en esta playa!!""",0,es
1262186756037849088,Avril lavigne is a evil whore.,"BRITNEY SPEARS SET THE model for teenage girls who top the charts: Flash lots of cleavage, but be devout and polite. Then there’s the Avril Lavigne approach, more rock-delinquent than juvenile virgin-whore: “The other night, I got into three fights,” says Lavigne. “I was at a club and some girl was giving me attitude. When people are drinking, they get mouthy. She pushed me, and I got her down on the floor. Security came, and because I was on top, they threw me out.”",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,ブリトニー・スピアーズは、チャートのトップに立つ 10 代の少女たちの模範を示します。胸の谷間をたくさん見せますが、敬虔で礼儀正しくありましょう。そして、アヴリル・ラヴィーンのようなアプローチもあり、処女売春婦というよりはロックの不良っぽい。「先日の夜、3回も喧嘩をしたんです」とラヴィーンは言う。 「私はクラブにいたのですが、女の子が私に態度をとっていました。人はお酒を飲むと口が悪くなります。彼女は私を押し、私は彼女を床に押し倒しました。警備員が来て、私が一番上にいたため、彼らは私を追い出しました。」,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"BRITNEY SPEARS ESTABLECIÓ EL modelo para las adolescentes que encabezan las listas: muestre mucho escote, pero sea devota y educada. Luego está el enfoque de Avril Lavigne, más delincuente del rock que puta virgen juvenil: ""La otra noche, me metí en tres peleas"", dice Lavigne. “Estaba en un club y una chica me estaba dando actitud. Cuando la gente bebe, se pone boquiabierta. Ella me empujó y la tiré al suelo. Vino seguridad y como estaba arriba me echaron”.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"Lavigne’s management has warned her that if she gets arrested and deported from the U.S., it might be fatal to her career, which is off to a fast start with the single “Complicated.”",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,ラヴィーンのマネージメントは、彼女が逮捕され米国から国外追放されれば、シングル「コンプリケイテッド」で順調なスタートを切った彼女のキャリアにとって致命的となる可能性があると警告している。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"La gerencia de Lavigne le ha advertido que si la arrestan y deportan de Estados Unidos, podría ser fatal para su carrera, que ha tenido un rápido comienzo con el sencillo ""Complicated"".",0,es
1262186756037849088,Avril lavigne is a evil whore.,"Lavigne grew up in Napanee, Ontario, population 5,000. (The name is French and is pronounced AH-vreel la-VEEN.) Her father worked for the phone company; her mom stayed home. All her life, she dreamed of being a pop star. Not only would she sing in front of the mirror, she’d pretend she was being interviewed.",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,"ラヴィーンは人口5,000人のオンタリオ州ナパニーで育ちました。 （名前はフランス語で、AH-vreel la-VEENと発音されます。）彼女の父親は電話会社で働いていました。彼女のお母さんは家にいた。彼女は生涯を通じてポップスターになることを夢見ていました。彼女は鏡の前で歌うだけでなく、インタビューを受けているふりをしたのです。",0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"Lavigne creció en Napanee, Ontario, con una población de 5.000 habitantes. (El nombre es francés y se pronuncia AH-vreel la-VEEN). Su padre trabajaba para la compañía telefónica; su mamá se quedó en casa. Toda su vida soñó con ser una estrella del pop. No sólo cantaría frente al espejo, sino que fingiría que la estaban entrevistando.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"Singing gospel in church turned into performing country songs by Faith Hill and the Dixie Chicks at county fairs and talent contests. At age twelve, she borrowed her father’s guitar and taught herself to play by practicing Lenny Kravitz’s “Fly Away” over and over. Her favorite bands were the Goo Goo Dolls, Matchbox Twenty and especially Hanson. “Check out the lead singer! He’s adorable!” she enthuses. Then she reflects, “The funny thing is, we kind of look alike.”",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,教会でゴスペルを歌うことが、カウンティフェアやタレントコンテストでフェイス・ヒルやディクシー・チックスによるカントリーソングを演奏するようになりました。 12歳のとき、彼女は父親のギターを借りて、レニー・クラヴィッツの「フライ・アウェイ」を何度も練習して独学で演奏を学びました。彼女のお気に入りのバンドは、グー グー ドールズ、マッチボックス トゥエンティ、そして特にハンソンでした。 「リードシンガーをチェックしてください！彼は可愛いよ！」彼女は興奮しています。そして彼女はこう振り返ります。「面白いことに、私たちは似ているんです。」,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"Cantar gospel en la iglesia se convirtió en interpretar canciones country de Faith Hill y Dixie Chicks en ferias del condado y concursos de talentos. A los doce años, tomó prestada la guitarra de su padre y aprendió a tocar practicando ""Fly Away"" de Lenny Kravitz una y otra vez. Sus bandas favoritas eran Goo Goo Dolls, Matchbox Twenty y especialmente Hanson. “¡Mira al cantante principal! ¡Él es adorable!"" ella se entusiasma. Luego reflexiona: “Lo curioso es que nos parecemos un poco”.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"Lavigne’s first kiss came in ninth grade; when her parents were away one night, a boy snuck over to her house. She just wanted to get it done, she says: “It sucked, because I didn’t know what I was doing – and I couldn’t even blame it on alcohol.”",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,ラヴィーンのファーストキスは9年生の時だった。ある夜、彼女の両親が不在だったとき、男の子が彼女の家に忍び込みました。彼女はただそれをやり遂げたかっただけだと彼女は言います。「最悪でした。自分が何をしているのか分かっていなかったので、アルコールのせいにすることさえできませんでした。」,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"El primer beso de Lavigne llegó en noveno grado; Una noche, cuando sus padres estaban fuera, un niño se coló en su casa. Ella sólo quería hacerlo, dice: ""Fue un asco, porque no sabía lo que estaba haciendo y ni siquiera podía culpar al alcohol"".",0,es
1262186756037849088,Avril lavigne is a evil whore.,"Lavigne signed a demo deal with the Canadian label Nettwerk; they sent her down to New York to work with producer Peter Zizzo when she was sixteen. Outside the window of her West Village apartment, she could see transvestites and hookers. While she was waiting for a cab one evening, a man flashed his bankroll and asked, “You working tonight?” After that, she started carrying a knife. When Arista head Antonio “L.A.” Reid came to the studio to see her, all her collaborators kept telling her not to be nervous. She didn’t understand why, because, she says, she’d never had stage fright in her life.",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,ラヴィーンはカナダのレーベルNettwerkとデモ契約を結んだ。彼女が16歳のとき、彼らは彼女をニューヨークに送り、プロデューサーのピーター・ジッツォと仕事をさせた。ウェスト・ビレッジのアパートの窓の外には、女装者や売春婦の姿が見えました。ある晩、彼女がタクシーを待っていると、ある男が手持ち資金を見せつけて「今夜仕事ですか？」と尋ねました。それから彼女はナイフを持ち歩くようになった。アリスタがアントニオ「L.A.」を率いるときリードさんは彼女に会いにスタジオにやって来たが、協力者たちは皆、緊張しないようにと彼女に言い続けた。彼女には、その理由がわかりませんでした。なぜなら、彼女は人生で舞台恐怖症になったことは一度もなかったからです。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"Lavigne firmó un contrato de demostración con el sello canadiense Nettwerk; la enviaron a Nueva York para trabajar con el productor Peter Zizzo cuando tenía dieciséis años. Fuera de la ventana de su apartamento de West Village podía ver travestis y prostitutas. Una noche, mientras esperaba un taxi, un hombre le mostró sus fondos y le preguntó: ""¿Trabajarás esta noche?"". Después de eso, empezó a llevar un cuchillo. Cuando Arista encabeza Antonio “L.A.” Reid vino al estudio a verla, todos sus colaboradores le decían que no se pusiera nerviosa. No entendía por qué, porque, dice, nunca en su vida había tenido miedo escénico.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"“Girlfriend,” the lead single from Avril Lavigne’s new album, is a song that speaks entirely in the imperative, with a lyric sheet full of exclamation points and music to match: shout-along vocals, power chords, hand claps amplified to sound like an army on the march. The song seems custom-built to bully the world’s radio programmers into submission, but Lavigne took no chances, recording the chorus in seven languages. Do a little fancy Googling, and you can hear Lavigne bellow the phrase “Hey! Hey! You! You!/ I don’t like your girlfriend!/ No way! No way!/ I think you need a new one” in Mandarin. The song is a smash, a top-10 hit in 14 countries, including the United States, where it was her first Billboard No. 1. As for the album, The Best Damn Thing, it’s been No. 1 for two consecutive weeks, and, impressively, nearly all of its songs are as big and brash and catchy as “Girlfriend.”",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,アヴリル・ラヴィーンのニュー・アルバムからのリード・シングル「ガールフレンド」は、完全に命令形で語る曲で、歌詞カードには感嘆符がいっぱいで、それに合った音楽が使われている。シャウト・アロング・ヴォーカル、パワー・コード、手拍子が増幅されて聞こえるようになっている。行進中の軍隊。この曲は世界中のラジオ番組制作者をいじめて服従させるために特別に作られたように見えるが、ラヴィーンはチャンスをものともせず、コーラスを7か国語で録音した。ちょっと派手なグーグル検索をしてみると、ラヴィーンが「ヘイ！」というフレーズを叫んでいるのが聞こえるでしょう。おい！あなた！あなた!/あなたのガールフレンドは好きではありません!/そんなはずはありません!それは無理です!/ 新しいものが必要だと思います。」と中国語で言います。この曲は大ヒットとなり、14 か国でトップ 10 入りを果たし、彼女にとって初のビルボード No. 1 となった米国を含む。アルバム『The Best Damn Thing』に関しては、2 週連続で No.1 となっている。そして印象的なことに、ほぼすべての曲が「ガールフレンド」と同じくらい壮大で生意気でキャッチーです。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"“Girlfriend”, el sencillo principal del nuevo álbum de Avril Lavigne, es una canción que habla enteramente en imperativo, con una letra llena de signos de exclamación y música a la altura: gritos vocales, acordes poderosos, palmadas amplificadas para que suenen como un ejército en marcha. La canción parece hecha a medida para intimidar a los programadores de radio del mundo hasta que se sometan, pero Lavigne no se arriesgó y grabó el coro en siete idiomas. Si buscas un poco en Google, podrás escuchar a Lavigne gritar la frase “¡Oye! ¡Ey! ¡Tú! ¡Tú!/ ¡No me gusta tu novia!/ ¡De ninguna manera! ¡De ninguna manera!/Creo que necesitas uno nuevo” en mandarín. La canción es un éxito, un éxito entre los 10 primeros en 14 países, incluido Estados Unidos, donde fue su primer número 1 en Billboard. En cuanto al álbum, The Best Damn Thing, ha sido número 1 durante dos semanas consecutivas. y, sorprendentemente, casi todas sus canciones son tan grandes, atrevidas y pegadizas como “Girlfriend”.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"Lavigne’s latest success is a reminder that she’s one of the most influential pop singers of the decade. We first met her in 2002, when she rolled into view atop a battered skateboard in the video for her debut single, “Complicated.” She was the female answer to all those mall-rat punk-pop bands—proof that a 17-year-old girl could whine and snarl just like the boys and look just as silly in a pair of pants five sizes too big. But her main innovation was sonic, forsaking traditional girly teenpop (syrupy ballads, dance beats) for huge choruses that crested over loud guitars. Almost immediately, the style became de rigueur, with everyone from Ashlee Simpson to Hilary Duff to Kelly Clarkson deploying distortion pedals and black mascara. Even Liz Phair fell under Avril’s sway, ditching shaggy indie rock to work with Lavigne’s producers, the Matrix.",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,ラヴィーンの最近の成功は、彼女がこの10年間で最も影響力のあるポップシンガーの一人であることを思い出させるものである。私たちが彼女に初めて会ったのは 2002 年で、そのときデビュー シングル「Complicated」のビデオでボロボロのスケートボードの上に彼女が転がり込んできたときでした。彼女は、これらすべてのモールラットパンクポップバンドに対する女性の答えでした。17歳の少女が少年たちと同じように泣き言やうなり声を上げ、5サイズ大きすぎるパンツを履いても同じように愚かに見えることを証明しました。しかし、彼女の主な革新はソニックであり、伝統的なガーリーなティーンポップ（シロップのようなバラード、ダンスビート）を捨てて、大音量のギターで盛り上がる巨大なコーラスを実現しました。すぐにこのスタイルは必須となり、アシュリー・シンプソンからヒラリー・ダフ、ケリー・クラークソンに至るまで、誰もがディストーション・ペダルと黒のマスカラを導入しました。リズ・フェアもアヴリルの影響を受け、毛むくじゃらのインディー・ロックを捨てて、ラヴィーンのプロデューサーであるマトリックスと協力した。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"El último éxito de Lavigne es un recordatorio de que es una de las cantantes pop más influyentes de la década. La conocimos por primera vez en 2002, cuando apareció sobre una patineta maltrecha en el video de su sencillo debut, ""Complicated"". Ella era la respuesta femenina a todas esas bandas de punk-pop de los centros comerciales: la prueba de que una chica de 17 años podía quejarse y gruñir igual que los chicos y verse igual de tonta con un par de pantalones cinco tallas más grandes. Pero su principal innovación fue la sonora, abandonando el tradicional pop adolescente femenino (baladas almibaradas, ritmos de baile) por enormes coros que coronaban guitarras ruidosas. Casi de inmediato, el estilo se volvió de rigor, y todos, desde Ashlee Simpson hasta Hilary Duff y Kelly Clarkson, utilizaron pedales de distorsión y rímel negro. Incluso Liz Phair cayó bajo el dominio de Avril, abandonando el rock indie desgreñado para trabajar con los productores de Lavigne, Matrix.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"Phair got a lot of grief for “going Avril,” but it actually made a kind of sense, for Avril was already meeting Phair halfway. A defining feature of post-Lavigne teenpop is its adult pretensions: The drift from pop into rock signals both attitude and “seriousness,” and the songs, accordingly, are full of psychobabble such as, “You fall and you crawl and you break and you take what you get and you turn it into honesty“—a teenager’s version of mature relationship talk. Lavigne’s second album, Under My Skin (2004), went further, dispensing with the sprightly punk-pop for midtempo songs about romantic disillusionment. While indie rockers are busy fetishizing teenybopper music old and new, today’s real live teenagers are spending most of their time, as kids will, trying to sound like grown-ups.",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,フェアは「アヴリルと別れたこと」で多くの悲しみを抱いたが、アヴリルはすでに途中でフェアと会っていたので、それは実際にはある意味理にかなっていた。ポスト・ラヴィーンのティーンポップの特徴は、大人のふりをしていることだ。ポップからロックへの移行は、態度と「真剣さ」の両方を示しており、それに応じて曲は「落ちたり、這ったり、壊れたり、あなたは得たものを受け取り、それを正直に変えるのです」—ティーンエイジャー版の成熟した恋愛トーク。ラヴィーンの2枚目のアルバム『アンダー・マイ・スキン』（2004年）はさらに進化し、ピチピチのパンク・ポップを取り除き、ロマンチックな幻滅を歌ったミッドテンポの曲を取り入れた。インディーズロッカーが新旧のティーンボッパー音楽をフェティッシュ化するのに忙しい一方で、今日の本物のライブティーンエイジャーは、子供たちと同じように、大人のように聞こえるよう努めることにほとんどの時間を費やしています。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"Phair se entristeció mucho por “ir a Avril”, pero en realidad tenía sentido, porque Avril ya se encontraba con Phair a medio camino. Una característica definitoria del pop adolescente post-Lavigne son sus pretensiones adultas: la deriva del pop al rock indica tanto actitud como “seriedad” y, en consecuencia, las canciones están llenas de palabrería psicológica como: “Te caes, te arrastras, te rompes y tomas lo que obtienes y lo conviertes en honestidad”, la versión adolescente de la conversación sobre relaciones maduras. El segundo álbum de Lavigne, Under My Skin (2004), fue más allá, prescindiendo del alegre punk-pop para canciones de medio tiempo sobre la desilusión romántica. Mientras que los rockeros independientes están ocupados fetichizando la música adolescente antigua y nueva, los adolescentes reales de hoy pasan la mayor parte de su tiempo, como lo hacen los niños, tratando de sonar como adultos.",0,es
1262186756037849088,Avril lavigne is a evil whore.,"Which makes The Best Damn Thing something of a shift. The album is gleefully, raucously, broadly bubblegum—a high-school musical delivered with a big wink. The album opens with the thumping pep-rally beat of “Girlfriend,” a sound that recurs throughout. The title track’s refrain finds Avril spelling out her own name cheer-style. (“Give me an A/ Always give me what I want/ Give me a V/ Be very, very good to me.”) Now 22, Lavigne is old enough to play the same game as indie rockers, gazing back at teenpop—and teenagerdom—with affection and amusement, while throwing up the big musical scare quotes of cheerleader chants and breakneck punk-pop tempos.",0,en
1262186756037849088,アヴリル・ラヴィーンは邪悪な売春婦です。,これにより、『The Best Damn Thing』はある種の変化をもたらします。このアルバムは、陽気に、騒々しく、大まかにバブルガムであり、大きなウインクとともに届けられるハイスクール ミュージカルです。アルバムは、「ガールフレンド」の激しい激励のビートで始まり、このサウンドは全体を通して繰り返されます。タイトル曲のリフレインでは、アヴリルが自分の名前を応援スタイルで綴っている。 （「Aをくれ/いつも欲しいものをくれ/Vをくれ/とても、とても良くしてくれ」） 現在22歳のラヴィーンは、ティーンポップを見つめながら、インディーズロッカーと同じ遊びをするのに十分な年齢だ――チアリーダーのチャントや猛烈なパンクポップのテンポなど、音楽的に恐ろしい引用を吐き出しながら、愛情と楽しさをもってティーンエイジャーの世界を表現します。,0,ja
1262186756037849088,Avril lavigne es una puta malvada.,"Lo que hace que The Best Damn Thing sea una especie de cambio. El álbum es alegre, estridente y ampliamente chicle: un musical de secundaria presentado con un gran guiño. El álbum se abre con el ritmo contundente de “Girlfriend”, un sonido que se repite en todo momento. El estribillo de la canción principal encuentra a Avril deletreando su propio nombre al estilo animador. (“Dame una A/ Siempre dame lo que quiero/ Dame una V/ Sé muy, muy bueno conmigo”). Ahora con 22 años, Lavigne tiene edad suficiente para jugar el mismo juego que los rockeros independientes, recordando el pop adolescente. y la adolescencia, con afecto y diversión, mientras lanza grandes citas musicales de miedo, cánticos de porristas y ritmos vertiginosos de punk-pop.",0,es
